# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 Bank02__max_failures_allowed=1 Bank02__sector_A_i0=500 beta=0.02 default_seed=18776 eta=0.2 Firms02__A_i0=1.0 Firms02__K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_Bank02__deposits_and_networth=0 threshold_Bank02_rupt=0 w=1.0
  t,Bank02_L,Bank02_A,Bank02_D,Bank02_PROFITS,Bank02_BD,Firms02_K,Firms02_A,Firms02_L,Firms02_PROFITS,Firms02_Y,Firms02_R,Firms02_I,Firms02_GAMMA,Firms02_U,Firms02_DK,Firms02_OL,Firms02_GAP_OF_L,Firms02_DL,Firms02_FAIL
280,1673047.0323576566,133843.76258861253,1539203.2697690441,-16.78591421902407,3.3541970133542014,6.877069371609369,945.1581099751882,3.2036410043670855,-145.80014654803907,7.059390928403323,0.004216519257323031,-746.280364731285,1.0018790852842847,1.036745329471211,359.5675803670653,1660542.4438343807,0.0,-969.0206556787211,1
281,1680929.5840413026,134474.3667233042,1546455.2173179984,-14.363932087254058,4.401682622524074,7.072552845950128,1064.2367428719306,4.744215801237274,114.72443588338824,7.254874402744082,0.0006909320616558159,-691.4614028769618,1.0040516540245041,0.9767256053485419,281.54757053219373,1672782.0039967564,0.0,-528.3282350002477,1
282,1691709.5482563472,135336.76386050778,1556372.7843958393,-15.673620005289546,0.16446388620012684,7.257118882378921,1386.8579399004796,3.4438355252105612,317.21951440602516,7.439440439172877,0.012305219075080306,-824.2947409483231,1.000683767309878,1.0200604658770245,353.08753683193265,1680632.5177997944,0.0,-846.4643631220353,1
283,1706252.164551152,136500.17316409215,1569751.9913870597,-66.82815963729196,41.75220378649887,7.372530683787251,1521.1504261241885,4.255701275766783,133.1280223375087,7.554852240581206,0.052392818038901584,-923.000661941851,1.004196842028675,1.0083642820382313,499.9338924228746,1691231.4321539688,0.0,-1205.4819898423018,4
284,1720878.9051785993,137670.31241428794,1583208.5927643115,-18.34935821740614,0.14946727405875937,7.6041878436345804,1968.341796622866,3.6438762602639625,401.4391667121779,7.7865094004285345,0.010142883257421367,-999.9566573482969,1.0020044562105928,1.1523064555462172,597.1598761319389,1705812.6019027384,0.0,-1153.8415993451786,1
285,1740691.8019997126,139255.34415997702,1601436.4578397356,-31.932311946705507,0.6489839388970676,7.75283273675659,2324.6089944052655,1.266707329337114,355.1177305083415,7.935154293550544,0.0013449587333032647,-1239.008065881518,1.0093652616705648,0.9383053049023946,772.2930578279098,1720324.5692038017,0.0,-1598.8747917400933,2
286,1760937.0165309417,140874.96132247534,1620062.0552084665,-97.58466257884216,11.291305952310898,7.412989425065969,1633.2718703996925,3.1822812221931316,-693.9861079444701,7.595310981859924,0.060493198459201196,-1358.3654932487088,1.0015697953346105,0.9768902917197034,979.5658152312216,1740123.7501907789,0.0,-1705.4111064722927,5
287,1777352.1541884681,142188.17233507746,1635163.9818533906,-14.554304502296734,5.407852884772089,8.042478401078526,2303.446950258459,6.693156735726277,653.8837739064545,8.22479995787248,0.002612553279025026,-1067.4819624134989,1.04363367908662,0.9859979613746553,605.8135999784498,1760636.1543333267,0.0,-368.89349752715464,4
288,1802988.8154767323,144239.10523813858,1658749.7102385936,-41.87979299310509,5.98432196338694,6.9326703584813165,918.8899959414794,4.666623245791108,-1393.964807201751,7.114991915275272,0.01004358890240531,-2174.136613092947,1.002697208474127,1.0457810147789621,954.7502903111666,1776684.6359547174,0.0,-2023.2349619257643,4
289,1807689.2289999018,144615.13831999214,1663074.0906799096,32.29259553975881,148.0655606667761,7.343292348621799,306.70505289493923,7.122130889331733,-622.1692650099274,7.525613905415753,0.008668379275176287,-767.7643305381795,1.002425221848886,0.9330835645096721,275.6768824919391,1802637.9873650507,0.0,732.5698994102838,3
290,1814259.994235519,145140.79953884153,1669119.1946966776,26.885774595921035,2.5459475483416307,6.846331206282921,635.2456598959053,5.720897464124863,177.47504633419018,7.028652763076875,0.014434477135767893,-1148.6159505632593,1.0080154857194876,0.9760092258422273,18.453226706032723,1807445.734466682,0.0,-154.88931598789696,6
291,1823794.2513820962,145903.5401105677,1677890.7112715286,-15.23522315949829,4.447370759065353,6.749282573601662,802.2474533658057,3.93571618407994,158.45584592155868,6.931604130395617,0.01136352741543579,-848.3129545697844,1.0039870647842273,1.026174940317889,116.31235275107166,1813940.9806550583,0.0,-727.1169980972521,7
292,1834096.3028940316,146727.70423152254,1687368.5986625091,-0.028763553705065448,23.49903720545437,6.687380300593384,721.5925744138731,4.3898131503789175,-92.10224971099845,6.869701857387338,0.021090457102166713,-668.0304034544316,1.0045726377602597,0.9918192316173938,209.8565363472122,1823450.4789947185,0.0,-771.4917442829588,5
293,1841332.4645161072,147306.59716128858,1694025.8673548186,-8.42259457636629,13.48970767001165,6.510366785791424,637.4976513725074,3.5431374660873955,-112.59396024681945,6.69268834258538,0.020723335598731456,-659.5214786599659,1.018541452065736,1.0074306619703424,151.1508760428077,1833844.001186862,0.0,-541.0990153519415,5
294,1847911.0388769645,147832.88311015716,1700078.1557668073,-6.736761217268725,2.5569784615274704,6.160062887181748,430.75566997435993,3.7542499342503826,-225.23168906815943,6.3423844439757024,0.003287575165149496,-596.5436641849498,1.0188350481150799,1.0111127001434355,99.3738580842431,1841095.5911365522,0.0,-462.7293485044643,4
295,1851955.8958905777,148156.47167124623,1703799.4242193315,-7.433486563206896,31.806522896624564,6.092853238818744,275.44442462050006,5.119419536552492,-161.86822381538713,6.275174795612699,0.004446573335707654,-465.6312171259294,1.0034288708663275,0.9236895928656375,25.66633611854823,1847741.688228763,0.0,-195.71886613085388,6
296,1856090.2730962993,148487.22184770394,1707603.0512485954,-5.74504132609775,12.595369035403984,5.879303541204009,285.31847268478936,4.280016837815975,-27.93247483233547,6.061625097997964,0.013880816792888951,-404.1477821429036,1.0030905549815747,0.8388758288893821,-34.07626409016743,1851781.5324532192,0.0,-280.7355579206109,7
297,1860877.5645946262,148870.2051675701,1712007.359427056,-6.680665244173595,1.6098892153942386,6.043005204132652,394.54253647582743,3.281447187739461,89.62869475563403,6.225326760926606,0.007631883578697275,-390.3707421822959,1.0042556419420536,1.038902043387225,-42.14227248909697,1855905.7752624415,0.0,-367.4250768900115,2
298,1866664.4266033184,149333.15412826548,1717331.2724750529,-30.64473903566978,3.265411531182457,5.967769009534043,382.751630771628,2.0645268890816686,-15.400794919593569,6.150090566327997,0.0741179932206459,-430.6247015776971,1.0057071798063637,0.9574224474961791,-1.5002965919532367,1860645.184297042,0.0,-492.14870680561177,2
299,1874292.1244092092,149943.36995273674,1724348.7544564726,-8.09010784253046,9.725405959880069,5.603820298607414,244.7467669481303,3.285214949498742,-143.27027535468014,5.786141855401369,0.012853614417713181,-422.42928701988615,1.052193513619492,0.9258123593177131,-23.36928343223679,1866444.4609214086,0.0,-399.40993332366327,4
300,1877972.698261742,150237.81586093936,1727734.8824008026,-4.680570562715692,4.123147329061943,5.993716818050193,289.04783236656766,4.717195265875132,30.57565945855726,6.176038374844147,0.005850407811001756,-351.99234570478217,1.0037733569577754,0.9031454982838736,-62.908219716838296,1874134.4700333043,0.0,-191.85281205121578,4
301,1883064.8593858874,150645.188750871,1732419.6706350164,-7.879417371320117,1.6087189776189441,5.954079240809259,355.2624309589439,3.4031796688555245,58.09145126331436,6.136400797603213,0.002195713108655921,-467.7533718118866,1.0040664362386258,1.0612069121280168,-48.03229779785788,1877776.3400613326,0.0,-386.77051599071416,2
302,1888442.0165672104,151075.36132537684,1737366.6552418335,-8.05400440898482,1.7578948602736526,5.757712362475748,308.3517847304504,2.112803297239585,-50.519365206112454,5.940033919269702,0.004812019142391228,-403.4861438375411,1.0023450497553659,0.9414775466738405,-8.672096060584336,1882853.0194651675,0.0,-431.53033944079607,3
303,1892202.8200931742,151376.22560745393,1740826.5944857204,-13.69748783100399,14.035946725445726,5.866462427113893,321.399379542745,3.453113864486439,8.289699952020888,6.048783983907848,0.10027642742367353,-360.3782667014957,1.0025817167393367,1.005105083951908,-30.91476005565434,1888258.7330468665,0.0,-297.43764319243274,3
304,1902180.5901307226,152174.44721045782,1750006.1429202647,-9.290054904597149,14.364657533214594,5.65277938539267,257.94170096720245,3.3010462180163747,-80.49362530098823,5.8351009421866245,0.003381221912307878,-445.3926604739536,1.0915716039650358,0.8639799498774863,-79.74274409400563,1891956.342747327,0.0,-444.072014851931,3
305,1905878.6131889704,152470.28905511764,1753408.3241338527,-6.120701524579819,0.0,5.935893811600933,334.73765665332536,3.7759830313525486,59.43129815290862,6.118215368394888,0.0026005793888725427,-345.8690126167745,1.0016981029898184,0.9658492784572557,-47.360210832841204,1902024.9034487237,0.0,-260.29063187449844,0
306,1911066.9652603776,152885.35722083022,1758181.6080395475,-7.987575699825109,0.3438773025031048,5.732186211058786,303.4742838023239,1.6426805819561863,-31.26337285100173,5.91450776785274,0.005819809263162742,-399.84483885850995,1.0026005793888726,0.8955578626802767,-21.466795099749234,1905677.640372072,0.0,-415.6357499059834,1
307,1915330.3916563967,153226.43133251174,1762103.9603238849,-6.705398493170685,13.982302364637821,6.053623927155999,388.45062850927854,3.616366408418895,83.63246740445155,6.235945483949953,0.00677116239068425,-358.14099694033877,1.0056459060287055,0.9711548546008849,-44.794142116705366,1910893.3196639256,0.0,-319.0353097573387,6
308,1921758.0819224196,153740.64655379357,1768017.435368626,-10.206024632891964,0.0,5.971000393781057,383.3317580862161,2.1477738503801374,-25.101172787700243,6.153321950575012,0.0019601819325530297,-431.68087079698273,1.0048289215816806,1.0540939624841772,7.540854887341197,1915111.4649771224,0.0,-518.0781537637395,0
309,1926225.6723377344,154098.05378701875,1772127.6185507155,-7.252076547346449,0.0,5.718756539583627,293.3213029043105,2.416334981861176,-90.01045518190554,5.9010780963775815,0.0005655894564595526,-386.1116587765342,1.001960181932553,1.0002209971892333,5.78586778399814,1921589.9821787106,0.0,-352.4447175145177,0
310,1930056.3613263334,154404.50890610667,1775651.8524202267,-6.419869157149952,1.2382434371210032,6.245971853135052,439.1831484277726,4.340517444416355,145.86184552346214,6.428293409929006,0.0023732156887710724,-338.1300881035246,1.0005655894564596,1.0956503977213776,-33.60406672569137,1926060.9899592057,0.0,-236.91491444809637,2
311,1936942.4367346168,154955.39493876934,1781987.0417958475,-11.195499481281455,0.0,5.809429707683045,329.8629021727918,1.2714493762244663,-112.55848969210169,5.991751264477001,0.000396564300605348,-482.16046211033586,1.0014472028424712,0.9351078596783357,35.9086232940836,1929829.953200824,0.0,-556.3481470002869,0
312,1940384.8936150717,155230.79148920573,1785154.1021258659,-4.211423009278384,14.676408722678381,6.085921808910582,377.31096928724884,4.132184623831611,47.448067114457025,6.268243365704537,0.010719748313360524,-347.972407598638,1.0003965643006054,1.0025776901292698,-14.543488106513871,1936788.385335046,0.0,-231.84790058720407,2
313,1946596.9826206914,155727.7586096553,1790869.224011036,-9.755545017557864,0.7890975325572052,5.5882013110633215,258.40190792049367,2.180707985916422,-135.58547008943378,5.770522867857276,0.001618944499063016,-432.86105786732577,1.0101432852540828,0.9950585965472646,-16.483752189673666,1940176.8455034094,0.0,-490.32995333297856,2
314,1950488.1224711146,156039.04979768916,1794449.0726734255,-2.636792954534844,1.3072425432254355,5.882505338314569,226.0335859127701,4.8878890586494785,-35.157419540280685,6.064826895108524,0.002867718495811889,-332.05098535295195,1.0018437811003702,0.8841478776499552,-54.88322535679838,1946441.8945901317,0.0,-183.7483113977762,3
315,1954092.7575947887,156327.4206075831,1797765.3369872055,-5.709779579493848,6.990333789275882,5.528420518350516,215.7280966255689,3.5840152616974947,-14.61273183042667,5.710742075144471,0.0031211529380470652,-444.37379354519715,1.002591941720566,0.9603105889083844,-73.60973797319951,1950337.4708988124,0.0,-273.051327437114,2
316,1957889.8868079646,156631.19094463717,1801258.6958633275,-6.3202702763170135,6.709617382700072,5.512533499118457,230.04096904704863,2.8756590006762077,5.322538632203758,5.694855055912411,0.002261510715472867,-338.63051930953554,1.0029179365229974,1.102909389646573,-77.73825198455279,1953946.0950565797,0.0,-299.0900577795822,2
317,1961986.3501812948,156958.9080145036,1805027.4421667913,-4.744752259842649,8.732381886069406,5.56718830309168,235.01174684822325,3.284120482746874,-3.7388395815253457,5.7495098598856345,0.00408768798527965,-316.683969918267,1.0009251615636174,1.074991754097115,-62.45593095936554,1957730.3303448383,0.0,-315.66643231879266,2
318,1966432.7577411341,157314.62061929074,1809118.1371218434,-5.712940979116952,2.4664247162006507,5.600404962555995,248.88536018327488,3.0750323358089453,3.141231448982306,5.782726519349949,0.014769192530709286,-339.91193515856935,1.0041798340616035,0.99534170345787,-70.95073696419152,1961815.696965619,0.0,-338.6543063631406,2
319,1970989.5527128559,157679.16421702848,1813310.3884958273,-1.9626936700583517,1.4775689829305296,5.627365845364718,249.25884715175758,3.3558581619913377,-4.092937747717924,5.809687402158674,0.01064632427933203,-354.3711294499563,1.006200048604402,0.9920586950175024,-74.6210197252912,1966265.0280569997,0.0,-333.8162915169418,2
320,1975267.1845610416,158021.37476488334,1817245.8097961582,-5.991498650828656,12.295357661915066,5.624931750116565,246.44959706928105,3.427636899995784,-6.286819065407141,5.807253306910519,0.012868643560073287,-358.83206600500097,1.0054173984841681,0.9851260908408918,-71.90780523165147,1970820.1855441646,0.0,-322.2181573765177,2
321,1979917.1501114396,158393.37200891518,1821523.7781025246,-7.255520641866839,2.7770297813067932,5.606600514468341,262.41230298405543,2.2828885478153005,1.6673482528591808,5.788922071262295,0.0024747024648844197,-359.2128460865878,1.0118981491569154,0.9109972795587177,-82.83786834952512,1975104.877532727,0.0,-354.3221984439307,4
322,1984094.7916679007,158727.58333343206,1825367.2083344688,-6.8625622685480785,6.732599440083974,5.806063211835691,307.65221696547866,3.205024446291289,38.46288420011661,5.988384768629645,0.012455183387672736,-335.25698371189037,1.001165543729296,1.0121324341991964,-48.12849368560931,1979749.4962750059,0.0,-326.27227524593525,3
323,1989096.289767765,159127.7031814212,1829968.5865863438,-8.272217492973342,0.5631862895120179,5.840915607615606,330.7624211352152,2.590154458419522,13.377604729652605,6.02323716440956,0.0018078896653782347,-370.2362129899954,1.0026453071095685,0.9562138799138661,-30.323013321191194,1983900.4803852597,0.0,-396.7963647413232,2
324,1994057.6058889085,159524.60847111268,1834532.997417796,-3.3183520669334055,3.225614590471631,5.8649209143136165,312.7519595612987,3.681409658412799,-20.573647863428633,6.0472424711075705,0.010720801324153938,-369.72094668580735,1.0012194243026176,1.0145729685360065,-16.461313402628015,1988914.1852078375,0.0,-364.7670466622598,4
325,1999557.348179428,159964.58785435423,1839592.7603250737,0.40336608615494285,0.0,6.123597878760939,389.3581125879954,4.206870507556695,69.38053843622517,6.305919435554893,0.0035256607082515884,-423.6316195278326,1.0110808623720062,1.0098204953695518,-53.05892347943043,1993848.6654191052,0.0,-362.20750032987394,0
326,2005594.2057933472,160447.53646346778,1845146.6693298793,-8.668473411367902,7.424553262289665,5.929592979822438,343.20655991298526,3.4902724845721345,-46.15155267501011,6.111914536616393,0.016959196850727366,-456.3282018789853,1.0035256607082517,0.9169770311263593,0.17598822862515417,1999335.8812163442,0.0,-458.56266279559526,3
327,2010315.8889166901,160825.2711133352,1849490.617803355,-2.730599149016829,10.560951076481237,5.617991351232144,222.05759459827556,3.9755268656569402,-131.57351857699948,5.800312908026099,0.011619128840242432,-398.61203607534253,1.0035186382808816,1.1033952093715358,-15.328642952438969,2005424.0813853848,0.0,-336.49472459348095,4
328,2014786.8839319074,161182.9507145526,1853603.9332173548,-2.567572926321658,0.5419534813755793,5.831259849693934,260.75941376976044,4.382380775775745,24.140868095003672,6.013581406487888,0.003963303140471956,-369.10673421397615,1.011532654967145,0.9832146884034939,-93.80803516810136,2010167.7286000818,0.0,-257.72165045332935,1
