# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 BankZ_max_failures_allowed=1 BankZ_sector_A_i0=500 beta=0.02 default_seed=17833 eta=0.9 FirmsZ_A_i0=1.0 FirmsZ_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_BankZ_deposits_and_networth=0 threshold_BankZrupt=0 w=1.0
  t,BankZL,BankZA,BankZD,BankZPROFITS,BankZBD,FirmsZK,FirmsZA,FirmsZL,FirmsZPROFITS,FirmsZY,FirmsZR,FirmsZI,FirmsZGAMMA,FirmsZU,FirmsZDK,FirmsZOL,FirmsZGAP_OF_L,FirmsZDL,FirmsZFAIL
807,5350011.98501577,428000.9588012617,4922011.026214508,-10.765361754934716,0.0,4.609305936650572,100.41443146813971,nan,3.066282236442645,4.791627493444526,0.0,-537.5629635047375,1.0,0.9788223439553864,-440.2148142730403,5343157.672048587,0.0,-538.2680877467358,0
808,5356653.474254801,428532.2779403841,4928121.196314417,-10.843247737188031,0.0,4.74314824727195,114.79503654407068,nan,14.380605075930992,4.925469804065905,0.0,-539.0961046229588,1.0,1.1196228268433697,-438.681673154819,5349741.834424897,0.0,-542.1623868594015,0
809,5363521.6451547025,429081.73161237617,4934439.913542327,-11.2133402447371,0.0,4.647963215401066,104.3721852769646,nan,-10.422851267106088,4.83028477219502,0.0,-546.2864071609243,1.0,1.0020628200329798,-431.49137061685354,5356375.196481181,0.0,-560.667012236855,0
810,5370022.133750389,429601.77070003113,4940420.363050358,-10.613042605205303,0.0,4.710725863835342,111.1327979149782,nan,6.7606126380135585,4.893047420629297,0.0,-541.0749815273712,1.0,1.082171472883819,-436.7027962504066,5363256.308275348,0.0,-530.6521302602652,0
811,5376774.528531321,430141.9622825057,4946632.5662488155,-11.024318009687832,0.0,4.6258585015834175,102.09038022495865,nan,-9.04241769001952,4.808180058377372,0.0,-544.4552878463777,1.0,0.9904063571819883,-433.32248993139996,5369744.405371418,0.0,-551.2159004843916,0
812,5383277.951382387,430662.236110591,4952615.715271796,-10.617833226226972,0.0,4.690120479185072,108.86629513985815,nan,6.775914914899493,4.872442035979027,0.0,-539.934079001368,1.0,1.0631100143592092,-437.8436987764094,5376514.290669385,0.0,-530.8916613113486,0
813,5390016.65128671,431201.3321029368,4958815.319183773,-11.00195902747434,0.0,4.731790851774858,113.4986396940127,nan,4.632344554154538,4.914112408568812,0.0,-543.3220364588178,1.0,1.0974136578932852,-434.45574131895995,5383011.3257791065,0.0,-550.097951373717,0
814,5396757.465564516,431740.5972451613,4965016.868319355,-11.005411065800995,0.0,4.579192589735918,97.43569186109198,nan,-16.062947832920734,4.761514146529872,0.0,-545.6382087358951,1.0,0.9386701639311714,-432.1395690418825,5389750.813606271,0.0,-550.2705532900497,0
815,5403146.3769551,432251.710156408,4970894.666798692,-10.43087573973028,0.0,4.5138804621448605,91.27532262147358,nan,-6.160369239618353,4.696202018938815,0.0,-537.6067348194349,1.0,0.8990634240815587,-440.1710429583428,5396505.530248606,0.0,-521.543786986514,0
816,5409618.862671859,432769.50901374867,4976849.35365811,-10.567323619200145,0.0,4.620500172215887,101.54480932210703,nan,10.26948670063345,4.802821729009842,0.0,-534.5265501996255,1.0,1.0053320429438792,-443.25122757815205,5402892.824701366,0.0,-528.3661809600072,0
817,5416355.514729929,433308.44117839437,4983047.073551535,-10.998615605011514,0.0,4.641289890009524,103.6779945792035,nan,2.133185257096474,4.823611446803478,0.0,-539.6612935499423,1.0,1.0159739415236355,-438.11648422783514,5409348.132221306,0.0,-549.9307802505757,0
818,5423005.562855017,433840.4450284014,4989165.117826616,-10.857221428711744,0.0,4.555421130880657,95.14681606200034,nan,-8.531178517203175,4.737742687674612,0.0,-540.7278861784905,1.0,0.9273082483366973,-437.04989159928715,5416087.134505724,0.0,-542.8610714355872,0
819,5429472.719055448,434357.8175244358,4995114.901531012,-10.558622368053713,0.0,4.65163097510275,104.75570026256985,nan,9.608884200569491,4.8339525318967045,0.0,-536.462296919889,1.0,1.032672174348529,-441.31548085788853,5422745.418277291,0.0,-527.9311184026857,0
820,5436220.945439901,434897.6756351921,5001323.269804709,-11.017512464414867,0.0,4.690606694037153,108.91924041979375,nan,4.163540157223938,4.872928250831107,0.0,-541.2667390201735,1.0,1.0629086072587444,-436.51103875760407,5429205.751036569,0.0,-550.8756232207434,0
821,5442927.968043286,435434.23744346295,5007493.730599823,-10.9502409851202,0.0,4.606206066204937,100.10364169260636,nan,-8.815598727187385,4.788527622998892,0.0,-543.3485090987856,1.0,0.9759813726438454,-434.42926867899183,5435966.152651929,0.0,-547.51204925601,0
822,5449422.000653136,435953.7600522509,5013468.240600885,-10.602502220160096,0.0,4.612109835568685,100.69637847463068,nan,0.5927367820242917,4.79443139236264,0.0,-538.940709735192,1.0,0.989090634337943,-438.83706804258577,5442668.238073875,0.0,-530.1251110080048,0
823,5456034.9158857595,436482.7932708608,5019552.122614899,-10.796596298164573,0.0,4.701914287001627,110.15784447423717,nan,9.461465999606446,4.884235843795581,0.0,-539.2370781262042,1.0,1.075626251004342,-438.54069965157356,5449160.27781664,0.0,-539.8298149082286,0
824,5462814.424530552,437025.15396244416,5025789.270568107,-11.06858554251228,0.0,4.61399734163611,100.8866229873236,nan,-9.271221486913527,4.796318898430064,0.0,-543.9678111260075,1.0,0.9781015553555477,-433.80996665177025,5455772.004017612,0.0,-553.4292771256139,0
825,5469307.671522021,437544.61372176174,5031763.057800259,-10.601219577912742,0.0,4.600864396764793,99.57034673966689,nan,-1.3162762476566676,4.783185953558748,0.0,-539.3322003825507,1.0,0.9694773943261277,-438.445577395227,5462555.734643413,0.0,-530.060978895637,0
826,5475890.30440066,438071.2243520528,5037819.080048608,-10.747155720221313,0.0,4.613384326544487,100.82479691698279,nan,1.2544501773158432,4.795705883338442,0.0,-538.6740622587225,1.0,0.9864385349721597,-439.1037155190554,5469045.153746159,0.0,-537.3577860110656,0
827,5482512.112185335,438600.9689748268,5043911.143210508,-10.811114750493912,0.0,4.607317483015696,100.21496041209097,nan,-0.6098365048918113,4.789639039809651,0.0,-539.3012873473801,1.0,0.9813541355824793,-438.47649043039746,5475631.197315588,0.0,-540.5557375246956,0
828,5489107.347209562,439128.58777676494,5049978.759432796,-10.767730651800846,0.0,4.626892112435323,102.19595650282817,nan,1.9809960907372552,4.809213669229279,0.0,-538.9963690949343,1.0,0.9957096066838392,-438.7814086828434,5482250.804713294,0.0,-538.3865325900423,0
829,5495746.453534141,439659.7162827313,5056086.73725141,-10.839357264620805,0.0,4.723494479881196,112.56090803363153,nan,10.364951530803365,4.905816036675151,0.0,-539.9868671403032,1.0,1.0980255749844063,-437.7909106374747,5488847.279680727,0.0,-541.9678632310403,0
830,5502551.748640992,440204.13989127934,5062347.608749713,-11.110685888730162,0.0,4.654630510188309,105.07039038701008,nan,-7.490517646621493,4.836952066982264,0.0,-545.1693429057043,1.0,1.020232881087267,-432.6084348720731,5495471.363588499,0.0,-555.534294436508,0
831,5509092.43482983,440727.39478638646,5068365.040043443,-10.678671328715444,0.0,4.48764975345325,88.91223445375648,nan,-16.158155933253603,4.669971310247205,0.0,-541.4240840823938,1.0,0.8668496448797816,-436.3536936953838,5502277.675646602,0.0,-533.9335664357721,0
832,5515427.97374457,441234.2378995656,5074193.735845005,-10.34373700365027,0.0,4.637082999549906,103.24274877056816,nan,14.330514316811689,4.819404556343861,0.0,-533.3450061157672,1.0,1.0270300453601828,-444.4327716620105,5508822.206047405,0.0,-517.1868501825135,0
833,5522224.773270059,441777.9818616047,5080446.791408455,-11.096815551819695,0.0,4.538729490294148,93.5718406341655,nan,-9.670908136402657,4.721051047088103,0.0,-540.5102632741731,1.0,0.9041123153416479,-437.2675145036049,5515148.869927355,0.0,-554.8407775909848,0
834,5528668.321058163,442293.4656846531,5086374.85537351,-10.520078021391381,0.0,4.62714993385328,102.222308206114,nan,8.650467571948539,4.809471490647235,0.0,-535.6748092059715,1.0,1.0019381432097,-442.10296857180595,5521956.943646298,0.0,-526.003901069569,0
835,5535389.289812573,442831.1431850059,5092558.146627568,-10.973010211277883,0.0,4.613683397537914,100.85495519866757,nan,-1.3673530074464915,4.796004954331869,0.0,-540.0000429919459,1.0,0.9837347565139939,-437.7777347858317,5528388.619824775,0.0,-548.6505105638942,0
836,5541979.165227716,443358.33321821725,5098620.832009499,-10.75898026961552,0.0,4.727966218258895,113.06537805425648,nan,12.210422855588941,4.91028777505285,0.0,-539.3163664882227,1.0,1.1054263720036248,-438.46141128955514,5535121.2184970975,0.0,-537.949013480776,0
837,5548810.157237169,443904.81257897353,5104905.344658196,-11.15264001543212,0.0,4.706421327736298,110.65545089037954,nan,-2.409927163876949,4.888742884530252,0.0,-545.4215779160172,1.0,1.0604104941019783,-432.35619986176044,5541695.955793352,0.0,-557.6320007716059,0
838,5555447.289155002,444435.78313240013,5111011.506022601,-10.836133743404039,0.0,4.592551923484905,98.74610139769729,nan,-11.90934949268229,4.774873480278859,0.0,-544.2166143340787,1.0,0.9505688080940424,-433.5611634436991,5548539.482995112,0.0,-541.8066871702019,0
839,5561895.108383662,444951.60867069295,5116943.499712969,-10.5270518019011,0.0,4.667786134988229,106.46178931419223,nan,7.715687916494924,4.850107691782183,0.0,-538.2619395877375,1.0,1.0485724062456696,-439.5158381900401,5555187.055131599,0.0,-526.352590095055,0
840,5568630.592909074,445490.447432726,5123140.145476349,-10.9967094292496,0.0,4.632926678449053,102.81452928065143,nan,-3.647260033540742,4.815248235243008,0.0,-542.119783545985,1.0,1.0024995797680911,-435.65799423179277,5561621.0595080955,0.0,-549.83547146248,0
841,5575204.541854398,446016.3633483519,5129188.1785060465,-10.732977869913482,0.0,4.64325051812718,103.88146797320604,nan,1.0669386925546234,4.825572074921134,0.0,-540.2961535292147,1.0,1.0162738368338013,-437.48162424856315,5568358.768958319,0.0,-536.6488934956741,0
842,5581842.774733608,446547.4219786886,5135295.352754919,-10.837931231360928,0.0,4.6644645010460835,106.10874888140552,nan,2.227280908199487,4.846786057840038,0.0,-540.8296228754919,1.0,1.04723754966419,-436.9481549022859,5574943.546781078,0.0,-541.8965615680464,0
843,5588508.863900522,447080.70911204175,5141428.15478848,-10.883410884755824,0.0,4.632259491971665,102.74595569526451,nan,-3.3627931861409848,4.81458104876562,0.0,-541.9432633295916,1.0,0.9932641539975388,-435.83451444818604,5581571.522732974,0.0,-544.1705442377912,0
844,5595085.877551516,447606.8702041213,5147479.007347395,-10.737981471007611,0.0,4.623537747512293,101.85372827113682,nan,-0.8922274241277496,4.805859304306247,0.0,-540.2618667365213,1.0,0.9994935929450569,-437.51591104125663,5588235.079424173,0.0,-536.8990735503805,0
845,5601687.690740116,448135.01525920926,5153552.675480907,-10.77847051200659,0.0,4.643364881424876,103.89334887980984,nan,2.0396206086729833,4.82568643821883,0.0,-539.8157530244573,1.0,1.015166563526854,-437.96202475332035,5594831.031959824,0.0,-538.9235256003295,0
846,5608337.911743351,448667.0329394681,5159670.878803883,-10.857503678749335,0.0,4.594071702951973,98.8962877912456,nan,-4.997061088564117,4.776393259745928,0.0,-540.8355633287938,1.0,0.973760229454185,-436.94221444898386,5601414.772763001,0.0,-542.8751839374668,0
847,5614871.326396625,449189.70611172996,5165681.6202848945,-10.666799433918952,0.0,4.619712048671689,101.46481099551231,nan,2.568523204266603,4.802033605465643,0.0,-538.3370327845117,1.0,0.9953503177783982,-439.440744993266,5608071.007488668,0.0,-533.3399716959476,0
848,5621513.151662111,449721.0521329689,5171792.0995291425,-10.843796351818227,0.0,4.618767551051145,101.36902296586207,nan,-0.09578802965016386,4.8010891078451,0.0,-539.6212943866448,1.0,0.9924670549744506,-438.1564833911327,5614596.51482027,0.0,-542.1898175909114,0
849,5628121.752413301,450249.7401930641,5177872.0122202365,-10.789552246843396,0.0,4.590385949435901,98.53245136836634,nan,-2.836571597495772,4.772707506229855,0.0,-539.5734003718198,1.0,0.964971188150467,-438.20437740595764,5621255.147177958,0.0,-539.4776123421698,0
850,5634679.404564751,450774.35236518015,5183905.052199571,-10.706370859511523,0.0,4.634870293106969,103.01455543071782,nan,4.482104062351497,4.817191849900924,0.0,-538.1551145730718,1.0,1.0090315492715045,-439.6226632047056,5627865.073321895,0.0,-535.3185429755762,0
851,5641354.163380418,451308.33307043347,5190045.830309984,-10.897565413331987,0.0,4.639580293562283,103.50089847258474,nan,0.48634304186692967,4.821901850356238,0.0,-540.3961666042479,1.0,1.0130205532520955,-437.3816111735299,5634409.491866587,0.0,-544.8782706665994,0
852,5647982.952974714,451838.6362379772,5196144.316736737,-10.82251362334096,0.0,4.749250654518061,115.49770440905561,nan,11.996805936470835,4.931572211312015,0.0,-540.639338125181,1.0,1.1270948130745178,-437.13843965259645,5641090.334919615,0.0,-541.125681167048,0
853,5654826.226175831,452386.0980940665,5202440.128081764,-11.172690940597754,0.0,4.558212362421328,95.4127638442399,nan,-20.08494056481573,4.740533919215283,0.0,-546.6377410934165,1.0,0.9140840093291513,-431.14003668436123,5647711.34392092,0.0,-558.6345470298877,0
854,5661153.477721347,452892.27821770776,5208261.199503639,-10.33020660492386,0.0,4.712322940032455,111.31042726729608,nan,15.897663423056212,4.894644496826409,0.0,-536.5952708110088,1.0,1.1051780594217457,-441.1825069667688,5654580.364755545,0.0,-516.510330246193,0
855,5668018.889354181,453441.5111483344,5214577.378205846,-11.208835318911863,0.0,4.559629662154464,95.54808820391099,nan,-15.762339063385143,4.741951218948419,0.0,-544.5441025225371,1.0,0.9330568749298994,-433.23367525524066,5660873.455081037,0.0,-560.4417659455931,0
856,5674399.921629795,453951.99373038363,5220447.927899411,-10.418011878549187,0.0,4.599243282047105,99.40906255052974,nan,3.8609743466187294,4.78156483884106,0.0,-536.6629329908444,1.0,0.9819902855917279,-441.1148447869333,5667758.1340838205,0.0,-520.9005939274593,0
857,5681044.987962551,454483.5990370041,5226561.388925548,-10.84908789021545,0.0,4.62366915715474,101.86711371261963,nan,2.458051162089941,4.805990713948695,0.0,-538.5934201641537,1.0,1.001972301473693,-439.1843576136239,5674134.498715757,0.0,-542.4543945107725,0
858,5687687.924049666,455015.0339239733,5232672.890125693,-10.845609938145767,0.0,4.596517508931409,99.13846496173065,nan,-2.7286487508889605,4.778839065725364,0.0,-539.8224457451988,1.0,0.9698211519323613,-437.9553320325789,5680776.567319287,0.0,-542.2804969072884,0
859,5694250.610089245,455540.0488071396,5238710.561282106,-10.71458945237731,0.0,4.585533510141937,98.05548678634601,nan,-1.0829781753846301,4.767855066935892,0.0,-538.4581213697542,1.0,0.9625008466388041,-439.3196564080235,5687424.835823122,0.0,-535.7294726188655,0
860,5700826.822352048,456066.1457881639,5244760.676563884,-10.736673082133544,0.0,4.601615321793375,99.64514468544824,nan,1.5896578991022157,4.78393687858733,0.0,-537.9166322820621,1.0,0.9786579846438468,-439.86114549571585,5693988.402929416,0.0,-536.8336541066772,0
861,5707445.511061397,456595.6408849118,5250849.870176486,-10.806022382614309,0.0,4.614006733270476,100.88757048204837,nan,1.2424257966001098,4.79632829006443,0.0,-538.711461231613,1.0,0.9936540651530199,-439.06631654616484,5700553.450982914,0.0,-540.3011191307154,0
862,5714067.556035494,457125.40448283957,5256942.151552655,-10.811501998530265,0.0,4.693383944475513,109.22215687071602,nan,8.334586388667603,4.875705501269467,0.0,-539.332674129913,1.0,1.0728983603528415,-438.44510364786447,5707179.5646544555,0.0,-540.5750999265132,0
863,5720827.529318479,457666.2023454783,5263161.326973001,-11.036691074258293,0.0,4.667349909092816,106.4153580528169,nan,-2.8067988178990486,4.849671465886771,0.0,-543.4999673242469,1.0,1.038825964352425,-434.277810453531,5713810.352455659,0.0,-551.8345537129146,0
864,5727433.82898992,458194.70631919365,5269239.122670727,-10.785795381947962,0.0,4.640136146548945,103.5584457485537,nan,-2.8569123042632016,4.822457703342899,0.0,-542.0965679152973,1.0,1.007303011248025,-435.6812098624804,5720570.50543253,0.0,-539.2897690973981,0
865,5734022.0161832925,458721.7612946634,5275300.25488863,-10.756223989178054,0.0,4.590892003971406,98.58232678105068,nan,-4.976118967503005,4.7732135607653605,0.0,-540.6681117631657,1.0,0.9567573776480635,-437.10966601461195,5727174.304983459,0.0,-537.8111994589027,0
866,5740553.764366365,459244.3011493092,5281309.463217055,-10.66407866623822,0.0,4.664842098157492,106.14882280390083,nan,7.566496022850112,4.847163654951446,0.0,-538.1800522794141,1.0,1.0408722000329569,-439.5977254983635,5733769.372105126,0.0,-533.203933311911,0
867,5747285.504371208,459782.8403496967,5287502.664021512,-10.990595926273784,0.0,4.65030674255928,104.61707116400835,nan,-1.5317516398924997,4.832628299353234,0.0,-541.963300290839,1.0,1.0111471951850903,-435.81447748693853,5740279.2678376315,0.0,-549.5297963136892,0
868,5753896.40886339,460311.7127090712,5293584.696154319,-10.793313456620009,0.0,4.61882023003171,101.37436312330854,nan,-3.2427080406997892,4.8011417868256645,0.0,-541.1974244708929,1.0,0.9908066151631967,-436.58035330688483,5747028.245352038,0.0,-539.6656728310004,0
869,5760466.492552912,460837.31940423296,5299629.173148679,-10.72666724819687,0.0,4.56505956162782,96.06831583139947,nan,-5.306047291909075,4.7473811184217745,0.0,-539.576070450543,1.0,0.9346860268252944,-438.20170732723454,5753635.495952309,0.0,-536.3333624098435,0
870,5766978.800796941,461358.30406375526,5305620.496733186,-10.632339990253588,0.0,4.504136332940266,90.39024325156323,nan,-5.678072579836214,4.686457889734221,0.0,-536.9230468045887,1.0,0.8901387801257228,-440.85473097318896,5760211.202707273,0.0,-531.6169995126794,0
871,5773451.773536643,461876.14188293146,5311575.631653711,-10.568118758696688,0.0,4.537544741912721,93.46104719156234,nan,3.070803939999114,4.719866298706677,0.0,-534.0840105146705,1.0,0.9341196225768758,-443.6937672631072,5766719.621330521,0.0,-528.4059379348344,0
872,5780050.728687841,462404.0582950273,5317646.670392814,-10.773804328493384,0.0,4.601728715207701,99.65644442927129,nan,6.195397237708922,4.784050272001656,0.0,-535.6194124846703,1.0,0.9969467877501973,-442.1583652931075,5773171.549316525,0.0,-538.6902164246692,0
873,5786725.906915019,462938.0725532016,5323787.834361818,-10.898250166824674,0.0,4.6384681623737976,103.38585587844292,nan,3.729411449171642,4.8207897191677525,0.0,-538.7171111035244,1.0,1.017966272559879,-439.06066667425296,5779788.859690227,0.0,-544.9125083412337,0
874,5793393.719461411,463471.4975569129,5329922.2219044985,-10.886224565545636,0.0,4.700161746420522,109.96495745200542,nan,6.579101573562528,4.882483303214477,0.0,-540.5818168281103,1.0,1.0714958889553465,-437.19596094966755,5786459.041637609,0.0,-544.3112282772818,0
875,5800136.737708971,464010.9390167177,5336125.798692253,-11.009009383769085,0.0,4.637009016844563,103.23511087524656,nan,-6.729846576758922,4.819330573638517,0.0,-543.8713676148915,1.0,1.0016856971266321,-433.906410162886,5793120.984317539,0.0,-550.4504691884542,0
876,5806675.5010314025,464534.0400825122,5342141.46094889,-10.675531954995064,0.0,4.55946495632226,95.53235217247143,nan,-7.702758702775078,4.741786513116214,0.0,-540.5064443265122,1.0,0.9268521168760016,-437.2713334512657,5799884.758232338,0.0,-533.7765977497531,0
877,5813155.166783242,465052.4133426593,5348102.753440582,-10.57904612544699,0.0,4.697892927219912,109.7157496557611,nan,14.183397483289644,4.880214484013866,0.0,-536.6550649751244,1.0,1.086321238320583,-441.12271280265327,5806418.19160643,0.0,-528.9523062723495,0
878,5819989.811257939,465599.1849006351,5354390.626357304,-11.15860322400118,0.0,4.607331280529935,100.21634313897329,nan,-9.499406516787818,4.78965283732389,0.0,-543.7467637167692,1.0,0.9803017707978406,-434.0310140610085,5812874.173322872,0.0,-557.9301612000589,0
879,5826476.157518725,466118.092601498,5360358.064917227,-10.589953078831755,0.0,4.70468573854484,110.4635650514999,nan,10.247221912526683,4.887007295338795,0.0,-538.9970604583756,1.0,1.0830848307236982,-438.78071731940224,5819735.396308603,0.0,-529.4976539415877,0
880,5833267.164211987,466661.3731369589,5366605.791075028,-11.087357866543309,0.0,4.620739704836417,101.56913552972897,nan,-8.894429521771006,4.803061261630371,0.0,-544.1206714146388,1.0,0.9838611761951959,-433.6571063631387,5826194.920193212,0.0,-554.3678933271655,0
881,5839769.207294352,467181.5365835482,5372587.670710804,-10.615580542639641,0.0,4.602452289153501,99.72857933031165,nan,-1.8405561994173572,4.784773845947456,0.0,-539.6734566537532,1.0,0.977492311103347,-438.1043211240245,5832989.042940743,0.0,-530.779027131982,0
882,5846346.3869181955,467707.71095345565,5378638.67596474,-10.738252447092545,0.0,4.5630563724447954,95.87606544153331,nan,-3.8525138887782866,4.7453779292387495,0.0,-538.7531785540446,1.0,0.9354395710839146,-439.02459922373293,5839505.204015312,0.0,-536.9126223546273,0
883,5852875.323412777,468230.02587302215,5384645.297539755,-10.659488154417547,0.0,4.560570555750173,95.63803109489398,nan,-0.23803434663933942,4.742892112544128,0.0,-536.8269216096556,1.0,0.9444966763660023,-440.9508561681221,5846084.716782233,0.0,-532.9744077208774,0
884,5859447.079321375,468755.76634571,5390691.312975666,-10.72939740179393,0.0,4.606322688949859,100.11531673485182,nan,4.477285639957888,4.788644245743815,0.0,-536.7079044363358,1.0,0.9918528987734638,-441.0698733414419,5852618.845951034,0.0,-536.4698700896965,0
885,5866104.021274352,469288.32170194824,5396815.699572404,-10.868476657925456,0.0,4.633763568997516,102.90060980341491,nan,2.785293068563101,4.816085125791472,0.0,-538.9465472563146,1.0,1.0114839810067113,-438.831230521463,5859173.405319832,0.0,-543.4238328962728,0
886,5872757.296238378,469820.5836990702,5402936.712539308,-10.86248973718319,0.0,4.62264741459607,101.76308490159245,nan,-1.1375249018225237,4.804968971390024,0.0,-540.3391937905964,1.0,0.9963210582760004,-437.4385839871813,5865835.029401858,0.0,-543.1244868591594,0
887,5879355.54934224,470348.44394737924,5409007.105394861,-10.77265812875725,0.0,4.631710552741239,102.68956988702286,nan,0.9264849854304258,4.814032109535194,0.0,-539.770431339685,1.0,1.0040047526282163,-438.0073464380926,5872498.249891445,0.0,-538.6329064378625,0
888,5885984.76128776,470878.7809030208,5415105.980384739,-10.823203176356614,0.0,4.5518407082125405,94.80675938157388,nan,-7.882810505448956,4.734162265006495,0.0,-540.2336738324002,1.0,0.9173047960472932,-437.5441039453775,5879094.607586637,0.0,-541.1601588178307,0
889,5892457.777149165,471396.62217193324,5421061.154977232,-10.568189161484536,0.0,4.700457091244431,109.99743982951512,nan,15.190680447941196,4.882778648038385,0.0,-536.2922685796757,1.0,1.077094378168427,-441.48550919810185,5885718.225170184,0.0,-528.4094580742268,0
890,5899306.4861924965,471944.51889539976,5427361.967297097,-11.181565785031744,0.0,4.604739750557464,99.95696571934118,nan,-10.040474110173909,4.787061307351418,0.0,-543.8876088036465,1.0,0.9647924378466289,-433.89016897413126,5892189.354106617,0.0,-559.0782892515872,0
891,5905784.615688567,472462.7692550854,5433321.846433481,-10.576537952767712,0.0,4.5710427901043005,96.64483752496814,nan,-3.3121281943729795,4.753364346898255,0.0,-538.8673717485592,1.0,0.9471039048149898,-438.9104060292182,5899053.133298067,0.0,-528.8268976383856,0
892,5912324.880636913,472985.990450953,5439338.89018596,-10.677983589139997,0.0,4.653025466158837,104.90188305126688,nan,8.25704552629868,4.835347022952792,0.0,-537.2113076513729,1.0,1.0283730857060813,-440.5664701264047,5905524.997832927,0.0,-533.8991794569998,0
893,5919057.442367188,473524.59538937506,5445532.846977812,-10.991937518816421,0.0,4.71458429757516,111.56242476240948,nan,6.660541711142654,4.896905854369116,0.0,-541.3398304145226,1.0,1.0871142807158647,-436.4379473632554,5912046.82816111,0.0,-549.5968759408211,0
894,5925811.242743704,474064.8994194963,5451746.343324207,-11.026612859624729,0.0,4.667732173200402,106.45604460070443,nan,-5.106380161705092,4.8500537299943565,0.0,-544.6701012700937,1.0,1.0253325378072717,-433.10767650768435,5918776.467501567,0.0,-551.3306429812365,0
895,5932389.621748788,474591.16973990307,5457798.452008885,-10.74021062055072,0.0,4.600309669279989,99.51512764884859,nan,-6.940916951855882,4.782631226073942,0.0,-542.116911189241,1.0,0.9644916278402712,-435.6608665885368,5925543.16767568,0.0,-537.010531027536,0
896,5938903.014561867,475112.2411649494,5463790.773396918,-10.634110715229145,0.0,4.5950215789633,98.99027163205925,nan,-0.5248560167893095,4.777343135757255,0.0,-538.6464527133131,1.0,0.9679073414436727,-439.13132506446465,5932120.342263303,0.0,-531.7055357614572,0
897,5945491.789378297,475639.34315026377,5469852.446228033,-10.757183373762585,0.0,4.640283987134572,103.57375702160567,nan,4.583485389546464,4.8226055439285265,0.0,-538.3840247049186,1.0,1.0192322729911527,-439.39375307285917,5938646.272484073,0.0,-537.8591686881292,0
898,5952171.2152249655,476173.6972179972,5475997.518006968,-10.905185055784761,0.0,4.611884729750035,100.6737136850028,nan,-2.900043336602926,4.794206286543989,0.0,-540.6757673996915,1.0,0.9802825188716107,-437.10201037808605,5945227.571218706,0.0,-545.2592527892381,0
899,5958741.205079301,476699.2964063441,5482041.908672957,-10.726514047895746,0.0,4.55572578065974,95.17580693430122,nan,-5.497906750701541,4.738047337453694,0.0,-539.2257457313904,1.0,0.9337226821782489,-438.55203204638735,5951907.988898342,0.0,-536.3257023947873,0
900,5965245.6964279665,477219.6557142373,5488026.040713729,-10.619577712106759,0.0,4.583916891912477,97.89709656166634,nan,2.721289627365091,4.7662384487064315,0.0,-536.4767923560394,1.0,0.9614621095883918,-441.3009854217383,5958473.69394692,0.0,-530.978885605338,0
901,5971867.54083123,477749.40326649835,5494118.137564732,-10.811174535941745,0.0,4.659879686111305,105.62337343336198,nan,7.726276871695695,4.84220124290526,0.0,-537.8374371697222,1.0,1.0344485600950397,-439.94034060805575,5964968.324079576,0.0,-540.5587267970873,0
902,5978598.019774075,478287.841581926,5500310.178192149,-10.98853704954531,0.0,4.506798775283325,90.63122271721157,nan,-14.992150716150457,4.68912033207728,0.0,-541.7005756055698,1.0,0.8849483691787636,-436.07720217220793,5971601.988000692,0.0,-549.4268524772655,0
903,5984958.371055837,478796.66968446696,5506161.70137137,-10.384246990626883,0.0,4.629085545784548,102.42036254185138,nan,11.789139824639797,4.811407102578503,0.0,-534.2045002474949,1.0,1.0157948984040996,-443.57327753028306,5978348.726837235,0.0,-519.2123495313441,0
904,5991719.0016281465,479337.5201302517,5512381.481497895,-11.037764199689086,0.0,4.540010924076547,93.69182361053662,nan,-8.72853893131475,4.722332480870502,0.0,-540.0990701598146,1.0,0.9128192193170352,-437.6787076179633,5984693.060376919,0.0,-551.8882099844543,0
905,5998174.82833474,479853.98626677925,5518320.842067961,-10.540125235256848,0.0,4.665109626390506,106.17722440984842,nan,12.48540079931184,4.847431183184462,0.0,-535.7348006941572,1.0,1.0513103851636718,-442.0429770836205,5991455.943929285,0.0,-527.0062617628424,0
906,6004966.998882928,480397.35991063423,5524569.638972294,-11.089258037862496,0.0,4.673981014733557,107.12335433863802,nan,0.946129928789587,4.856302571527511,0.0,-541.9775010938131,1.0,1.0455566804856755,-435.80027668396474,5997912.70794861,0.0,-554.4629018931248,0
907,6011623.608408766,480929.88867270126,5530693.719736065,-10.867933919739949,0.0,4.674214108278862,107.14832701145721,nan,0.02497267281919302,4.856535665072817,0.0,-542.4505660582079,1.0,1.0424042205999178,-435.3272117195698,6004695.622523275,0.0,-543.3966959869974,0
908,6018269.086715842,481461.52693726734,5536807.559778574,-10.849760501348735,0.0,4.651220564708732,104.71271625549446,nan,-2.4356107559627778,4.833542121502687,0.0,-542.4630523946175,1.0,1.0311623626445052,-435.3147253831601,6011348.098425974,0.0,-542.4880250674368,0
