# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 BankY_max_failures_allowed=1 BankY_sector_A_i0=500 beta=0.02 default_seed=12955 eta=0.0001 FirmsY_A_i0=1.0 FirmsY_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_BankY_deposits_and_networth=0 threshold_BankYrupt=0 w=1.0
  t,BankYL,BankYA,BankYD,BankYPROFITS,BankYBD,FirmsYK,FirmsYA,FirmsYL,FirmsYPROFITS,FirmsYY,FirmsYR,FirmsYI,FirmsYGAMMA,FirmsYU,FirmsYDK,FirmsYOL,FirmsYGAP_OF_L,FirmsYDL,FirmsYFAIL
 84,2579391625.7697215,206351330.06157774,2373040295.7081437,-1616831.3976317863,8999.261893192372,18.501570469115634,108146319.76339255,12.538295402418257,53549232.27536892,18.68389202590959,0.05818415085843883,-27341327.704828188,1.0333972565421958,1.138322518516288,27297956.263693515,2251717383.2933936,0.0,-27276528.732639123,10
 85,3862445432.3233953,308995634.58587164,3553449797.7375236,-5073377.939408849,188416.26323807013,17.847295432123918,56101094.649398714,12.469685803183875,-52054234.3758871,18.029616988917873,0.04701569179713534,-54347250.988148056,1.0511151541540817,0.9528775176002902,54077178.13613585,2562212912.000762,24.41522840478649,-107645584.5228312,14
 86,3905673498.866012,312453879.90928096,3593219618.9567313,-2547473.426619719,38452099.01701512,18.678819428432146,61656075.75044156,18.032010182034785,5366550.837804763,18.8611409852261,0.05730408390798158,-28163375.67829416,1.0279577304982928,0.9789273311033826,28144873.703693815,3832557155.4991913,0.0,23340188.777682967,15
 87,5145285129.839929,411622810.38719434,4733662319.452734,-7327178.378720183,646.5118694013231,18.64549773631322,125204142.62573093,8.55883943765213,25095952.858274225,18.827819293107176,0.06880160979768513,-50057533.77422705,1.0384748589136192,1.0573449640736996,50054896.921017475,3905534703.209837,36.99653889227245,-106492423.55912696,12
 88,6193306862.929298,495464549.0343439,5697842313.894955,-3911048.0391644677,663.4535591186878,18.38301840359206,96249431.051035,10.90366817878455,-28955370.086565275,18.565339960386016,0.044583855305479925,-62604984.284607895,1.049159835409075,0.9252942423927648,62603143.582232945,5145075637.80706,0.0,-87698820.65914579,16
 89,6415642303.2488,513251384.259904,5902390918.988896,-1373664.4888926775,46209.1552171042,18.675410175257575,128947109.44323602,11.068847101775004,32696998.938641913,18.85773173205153,0.07152602022304971,-48177294.530498765,1.0296173385651834,1.0682580403099284,48125184.526593275,6193115097.315696,31.845702727697223,-19170525.877777595,12
 90,7586721448.559838,606937715.8847871,6979783732.675051,-3594423.0717172697,69.30012916561937,18.214039642483456,81326918.13421772,8.350254428056086,-47666412.46423542,18.39636119927741,0.03694893718283777,-64501108.265709035,1.0499639890040335,1.0072323183434815,64497316.16816972,6415329394.703329,0.0,-97275975.11556445,13
 91,7585253889.831635,606820311.1865308,6978433578.645104,-369621.08382702613,385.9755351814025,19.083390883674753,186748351.45048672,15.797332231987513,105421351.01613991,19.265712440468707,0.05097568045932126,-40666814.69479804,1.0249671155364506,0.9429433048056927,40664341.645628065,7586476068.2177515,0.0,7003622.956324232,18
 92,9857712461.853607,788616996.9482886,9069095464.90532,-17524559.051103964,6585.891478887953,18.648956400286558,125632227.25726412,9.299709877610297,-61116528.16875791,18.831277957080513,0.08807547530178916,-100794554.75581051,1.0318654822648443,1.0429949950298185,93208976.97044286,7584332894.841275,0.0,-198961865.99455097,17
 93,9877890776.69645,790231262.135716,9087659514.560734,-109110.9420009196,175.95619503502428,19.143561530928334,206030907.48801267,8.53803830111981,80392077.33926973,19.32588308772229,0.06320990665601675,-62820472.12113593,1.0433477948478909,0.8909898897075672,62820200.80881656,9856609055.114635,2.314155030648081,-1718233.7291410938,15
 94,12004044720.986183,960323577.6788946,11043721143.30729,-13374439.386578543,3041.959432790412,19.07484749504288,192291104.08650243,11.047744968702577,-13739994.357705377,19.257169051836836,0.07288680881567453,-103019587.97477037,1.0367055623466868,0.9958359263524521,103016363.76694685,9875604948.215078,0.0,-183407098.9521172,17
 95,12983004240.360928,1038640339.2288742,11944363901.132053,-4107688.418548133,1476.5329639867193,18.851536347813386,153850996.33767194,8.754736335772373,-38443166.708263226,19.03385790460734,0.04983588039778505,-96193479.18690677,1.046016994210877,0.9831189292901213,96146836.12457462,12000382421.564568,0.0,-82417950.76829518,18
 96,13442006790.237156,1075360543.2189724,12366646247.018183,-1778986.750598755,30860.245411862663,19.672258659533494,349539773.6344161,10.729930376355357,195687282.76378024,19.85458021632745,0.04617115200058377,-76929239.9724583,1.0332140461375756,0.9644358778780339,76927081.08005702,12982057596.76134,0.0,-38484899.90365893,20
 97,17763147704.262794,1421051816.3410237,16342095887.92177,-24819337.389745068,1118.5895251663615,19.527277697806845,302402823.48503554,7.680086284831967,-47167830.39479244,19.7095992546008,0.06698673021860972,-174785857.01097277,1.0288528115145836,0.7844841759972254,174786239.10024118,13438704181.964735,21.588943056150658,-370509567.6801639,23
 98,18932735883.82921,1514618870.7063367,17418117013.12287,-10536329.438364431,690.3888036092325,17.413098214605736,36440651.0777004,11.147674746773495,-265963313.9968604,17.59541977139969,0.10117837125366737,-151201984.9699129,1.041388742119242,0.9274587327601513,151202841.22310752,17754702847.04888,0.0,-104034684.24509242,23
 99,19182809992.509956,1534624799.4007964,17648185193.10916,19715639.567354713,1303.4528768660768,19.999382583289012,236835963.54669175,19.329059358285956,200394599.08018777,20.181704140082967,0.07357414379727313,-18286839.255919714,1.0485302105526384,1.0273406230056117,18219734.901649583,18932633554.002377,0.0,247740428.0138133,22
100,23729647999.535927,1898371839.9628742,21831276159.57305,-21193254.28055788,104.61602139087502,19.724747272233852,368390853.032789,10.433574691002512,131553564.0332204,19.907068829027807,0.06339978419227185,-381828695.2562334,1.0552602144549237,0.9358854196035198,103030673.44680987,19176527514.20268,0.0,-334216383.01322764,17
101,27473273618.09307,2197861889.447446,25275411728.645626,-16262929.63627319,75.15491735108643,20.487519309463526,789979150.0639623,7.459878734203529,421588175.4151521,20.66984086625748,0.051505536285853346,-184229254.07722417,1.0447484248258903,0.9413163146505686,184195443.25860947,23728519023.11343,0.0,-315749282.4023023,14
102,37146878337.123055,2971750266.9698443,34175128070.15321,-45391954.16492444,390.991706467265,21.079355167045954,1425031466.276757,14.810100697077155,635052227.0578774,21.26167672383991,0.055335918123529795,-394990335.89941967,1.0292338265512169,0.9658367679006061,394990508.614241,27472977447.576317,5.038537575157804,-816577029.1228645,19
103,52857895449.234184,4228631635.9387345,48629263813.29545,-91320773.07459095,79176.0581473205,19.69727948099704,358153706.3108615,12.574294575444517,-1066878169.9576023,19.879601037790994,0.06774676761462463,-715332582.4663191,1.0350058956479964,0.9563584643836567,712401684.5283372,37137623933.78488,0.0,-1347683297.3230104,17
104,52909346641.350555,4232747731.3080444,48676598910.04251,-1322515.7679429501,534.7743471231532,20.872039074304553,267310037.0723274,20.61020887358678,-90922862.29668128,21.054360631098508,0.05219915846487386,-179116259.59374782,1.031491368153179,0.9775616793376707,179117358.12438414,52852594976.6812,0.0,887660605.2979436,14
105,53295747730.204384,4263659818.416351,49032087911.78803,-20272898.781281322,227.06503929259154,20.619543156335748,50468299.007174216,20.561930865495043,-216842286.83950028,20.801864713129703,0.0851440645820474,-1033009613.3825344,1.038908278020249,0.9879095053324259,127398917.80225268,52902925241.72447,11.353215686994034,-48991958.15145341,18
106,53572431585.47335,4285794526.837868,49286637058.63548,11179293.426440727,14287.462702380853,20.052336666642194,309782771.4829143,19.121054562916388,259314227.4107007,20.23465822343615,0.052633846305229576,-877367294.6672465,1.0386490762289462,0.9456116904874198,24107824.27482486,53287458112.07782,0.0,190481168.36172664,14
107,58811195119.1367,4704895609.530936,54106299509.60577,-56237717.67781443,280.704692172011,17.260518565044798,31342208.089193545,7.190168501662977,-278454864.85642296,17.442840121838753,0.13112188890122956,-370979259.43934524,1.0359530398493138,0.8169888220813157,140244950.0744732,53561899136.525635,1.1789396047126246,-428896305.7682809,26
108,57698828351.20189,4615906268.096151,53082922083.105736,-5413675.665626373,105041560.1663852,19.157871811502442,-75243724.43008131,19.465362466617435,-106586239.223967,19.340193368296394,0.2521849632761127,-15671232.20965987,1.0617454842719491,0.983812666391314,15672088.87639496,58800388054.16027,0.0,262783970.77453062,21
109,57915691676.3364,4633255334.106913,53282436342.22949,-2117251.7671525157,10864.544576651479,17.16198664782704,28368026.027290527,10.447070045996847,-1429830.70901337,17.344308204620994,0.10871582469805186,-14902855.109774679,1.2222945238886203,0.9915511387841233,14899522.294413919,57697693892.651245,0.0,-19440783.152706064,23
110,58062465058.54221,4644997204.683377,53417467853.85883,-1036429.3225324132,256.3461006628508,16.709143059420978,18057964.902345553,6.714507700221975,-10320948.669521634,16.891464616214932,0.08111496172742068,-14189153.226800071,1.040642812847388,0.9646015961598299,14190313.657379119,57914532364.40262,0.0,-12777748.25691915,18
111,58128322839.487274,4650265827.158982,53478057012.32829,-788545.2467579468,167.42798720040918,17.76204821288694,44406252.95066545,15.81015735407923,26348013.702219237,17.944369769680893,0.06572912914515551,-9028778.742542326,1.052693055275865,0.9625045453973338,9029944.916759057,58062420857.861946,0.0,1292279.2292287878,17
112,58707121904.63936,4696569752.371149,54010552152.26821,-3016617.7536843484,73.92355106954629,17.207792465991865,29732026.261008795,7.437371033869371,-14674411.11764386,17.39011402278582,0.061843713399697804,-29777476.42022513,1.0372184519742222,1.0355883277447921,21978136.335866857,58120922986.39936,0.0,-48776646.25406028,20
113,58875583931.860245,4710046714.54882,54165537217.311424,-1671625.2127766935,106.15692185143752,18.005622089625223,51072363.99968709,16.520742859374696,21340243.815127216,18.18794364641918,0.06588956048981023,-14866850.407707125,1.0492196649540437,0.9389538029063701,14866881.370074691,58707000292.31946,0.0,-191043.61458090495,15
114,59430398447.37685,4754431875.790148,54675966571.5867,-4332228.614063491,2780.377866596722,17.507635682791232,39698634.577136666,12.974798354304756,-11373850.579472275,17.689957239585183,0.0899899456159547,-40912387.99148673,1.0410088754603148,0.9919973720552495,25117761.430752974,58866862973.28867,0.0,-47295129.51848074,17
115,59573569582.36377,4765885566.589102,54807684015.774666,-1280953.8781611875,909.2778417958947,17.887402799005397,54432082.21485063,15.25908021224771,14730650.259847362,18.06972435579935,0.0764047837626666,-20277363.843724664,1.0371952504738458,0.9231976029839919,19845218.59699584,59430265036.83498,0.0,-8489530.868759457,19
116,59979666554.27456,4798373324.341965,55181293229.932594,-9547240.739100266,352.9671233238218,17.75857095249065,51571131.64131157,8.531471707555973,-2861878.851380852,17.940892509284602,0.22740076637511053,-31492136.70791697,1.033770027322027,1.0280463411532792,27175386.301004633,59566742379.54971,0.0,-41990149.137060635,22
117,61131287705.8455,4890503016.46764,56240784689.37785,45104416.28152112,2089.5019904631185,18.42420086810398,76255470.65630294,16.997604634273063,24683964.04786801,18.606522424897936,0.07573560541387939,-25788766.565478787,1.1954666430851346,0.9275335294918827,25786299.65540582,59978572950.2593,0.0,-22924306.947311185,17
118,62917074549.2607,5033365963.940856,57883708585.31984,-6589702.220554772,45574978.21444409,nan,-37575174.89882517,8.698097462478016,-113832752.05711854,nan,0.0896080369219298,-72941723.36493985,1.0592380091441556,0.9391489151770664,27412791.57782807,61075028745.423454,0.0,-73531090.11170442,24
119,62945808779.668106,5035664702.373448,57910144077.294655,691754.9161793217,1070.9433008190106,18.092445940429645,37811988.09975563,17.34795259613053,29812160.7841367,18.2747674972236,0.08331871188219189,-4004394.310819746,1.0419243601627648,0.9580259140924074,4000726.6294383407,62915787346.25681,0.0,32595557.018728696,21
120,63586426971.21544,5086914157.697235,58499512813.5182,-4248926.265422163,163.81763952528942,17.951813827796602,62568768.3240216,7.747872297754144,24755688.280965142,18.134135384590557,0.08428853035522706,-54794679.37764766,1.0615036498822186,0.9064344244898823,17223913.975277748,62942965721.78376,0.0,-50406184.46028757,22
121,64235001674.2864,5138800133.942912,59096201540.34349,-4158961.213370377,1851.3970343687213,17.97063218391624,63751720.97140187,8.986939455713673,1182766.8297407462,18.152953740710196,0.07420559705259239,-31285557.369592957,1.0359913002371761,1.012495354532335,31285351.055622656,63581810356.868515,0.0,-56039542.94500788,17
122,64610557107.16431,5168844568.573145,59441712538.59116,-3019215.8450290584,532.7195949929744,17.28763992558486,32203165.06183642,7.64071471079208,-31550424.30659982,17.469961482378814,0.09131512773334155,-31879947.669045664,1.044843466377978,0.9320054959319579,31877462.568088334,64224872128.14713,0.0,-33061863.376127243,20
123,64607097064.861404,5168567765.188912,59438529299.67249,-114414.62212688927,293949.7330149025,17.004411901055633,8681911.865595622,16.5614886870714,-23521805.915835783,17.186733457849588,0.4608770389069076,-16101644.549644701,1.0377323372737273,0.9849269657232887,16102734.471133262,64610429873.24592,0.0,15448243.027731463,18
124,64671183105.89536,5173694648.471629,59497488457.42374,-454229.3728624754,1724.7138081535202,15.767802733641096,6979123.2941348795,11.092759099321421,-1996756.3044756465,15.950124290435049,0.08161041984333108,-4607306.001518917,1.4458811632594342,0.9982075078064833,4487256.429743682,64607049126.006996,0.0,-5511865.309374036,22
125,64689024532.29705,5175121962.583764,59513902569.71329,-85085.28622214872,199.44420304585856,15.342394145829886,4596398.732855475,8.910362994700275,-2384471.2750875615,15.52471570262384,0.05674177460778911,-3555107.382687544,1.0652025310827686,1.0325321277355028,3488796.370632286,64671091626.519936,0.0,-1498043.671657408,12
126,64689910597.1191,5175192847.769528,59514717749.34957,-17238.705973562573,417.23855367788406,14.991079207319387,3067310.034332122,12.059165341781641,-1529300.1427263985,15.173400764113342,0.07312829755468148,-2304895.0832187254,1.0462642830776374,1.0182888604970401,2298957.480870331,64688954739.86083,0.0,84082.8751517091,16
127,64690401264.50138,5175232101.16011,59515169163.34127,-73338.60377505604,3246.242958337574,14.641688329318093,2176946.5419005756,11.586392822318627,-890796.7309852235,14.82400988611205,0.4011587741882474,-1706304.2346516324,1.0455672120514934,1.0567668234765586,1533118.767297543,64689800659.51635,0.0,-5906.192228407116,12
128,64692442815.150215,5175395425.212017,59517047389.9382,-62950.64948122433,719.4582188234733,14.977897016244459,3188542.4923724276,9.106369699047201,1008337.7075135143,15.160218573038414,0.27269677068708514,-1162375.1813668674,1.3665097956989727,1.0132091934317002,1090334.51097568,64690277930.40678,0.0,-215142.7356042147,14
129,64723244534.06708,5177859562.725367,59545384971.34171,-152882.8871575428,253.64922707708456,13.390220272857054,638554.2333955833,9.617523978920687,-2550721.7171956664,13.572541829651009,0.05819368804544856,-1602247.8317771542,1.037489385451404,0.9938642810889584,1595379.2873027865,64692349166.97447,0.0,-2603054.797372071,11
130,64702272657.52183,5176181812.601747,59526090844.92008,-7676.709138004679,1809235.1899149409,13.65794965638733,-1515672.583675993,14.678357209246965,-2154491.466298652,13.840271213181284,0.05234208368273912,-333651.9764189242,1.0467784394821735,1.0390382462572532,319943.77510540467,64723091418.07142,0.0,2231498.78858279,18
131,64705129875.31228,5176410390.024982,59528719485.28729,-17389.879736141294,193.40192845611088,11.561843470317136,103689.88937847363,7.188061317675484,-189890.7168604752,11.74416502711109,0.07063834053962956,-158564.25688623992,1.0351409597326189,0.9856514151990491,147527.03794264828,64702178890.02889,0.0,-244694.58173484827,13
132,64705618707.43744,5176449496.5949955,59529169210.842445,40830.021144910206,73382.89906735942,12.236612653236353,-4112.079180497227,12.25635838935005,-108008.37048742698,12.418934210030306,0.20916065220790941,-51927.668214038364,1.028781417053111,0.9499067260124826,52869.39323994623,64705033112.44908,0.0,138546.20673574475,13
133,64706127690.245674,5176490215.219654,59529637475.02602,-26076.86596225993,595.5868840125084,12.33559204642895,119089.1525656188,11.595123568905068,49805.33267875664,12.517913603222905,0.2289210583733324,-117743.59980728697,1.0505342501616146,0.9732175628022691,32692.266656941913,64705594686.6607,0.0,-2226.904900889813,18
134,64707558654.568146,5176604692.365452,59530953962.2027,-7658.093742156278,2825.3658629394886,11.534027882051667,66932.80087459381,10.468797494617728,-52769.93857503749,11.716349438845622,0.056331749906655654,-169057.07171400974,1.2100498826357553,1.0061454049991148,58299.38307524746,64706079921.85959,0.0,-112102.31211399322,18
